,Número,Año Cuenta Pública,Espacio público,Densidad poblacional,Tratamiento de aguas residuales,Tasa de homicidios,Superﬁcie destinada a vías,Participación electoral,MONTO_MODIFICADO,MONTO_COMPROMETIDO,MONTO_PAGADO,MONTO_EJERCIDO,MONTO_APROBADO,es_peña,desaparecido_bool
562,526,2014,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,825995518.8399997,824455282.24,816912215.4599996,819245149.7199998,828237677.8399997,True,False
563,526,2016,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,9107607071.680012,8968458397.22001,8434246222.170013,8486125952.300014,8943715018.44,True,False
564,526,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,True
565,526,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,False
566,526,2020,34.142,17.694,80.092,47.794,68.824,33.714000000000006,78056274322.44008,32972557383.970047,29597034943.650043,31264878630.260048,77191371998.51001,False,False
567,527,2014,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,1381725900.7400002,1380273316.3600001,1369907209.99,1369907209.99,1381725900.7400002,True,True
568,527,2016,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,9107607071.680012,8968458397.22001,8434246222.170013,8486125952.300014,8943715018.44,True,True
569,527,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,True
570,527,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,False
571,528,2014,34.142,17.694,80.092,47.794,68.824,33.714000000000006,378427283.24999994,323300045.23,317296555.65,317296555.65,363296403.24999994,True,False
572,528,2016,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,9107607071.680012,8968458397.22001,8434246222.170013,8486125952.300014,8943715018.44,True,True
573,528,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,False
574,528,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,True
575,529,2016,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,9107607071.680012,8968458397.22001,8434246222.170013,8486125952.300014,8943715018.44,True,True
576,529,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,True
577,529,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,False
578,529,2020,34.142,17.694,80.092,47.794,68.824,33.714000000000006,78056274322.44008,32972557383.970047,29597034943.650043,31264878630.260048,77191371998.51001,False,False
579,530,2014,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,65484.58,65484.56,49484.56,49484.56,65484.58,True,False
580,530,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,False
581,530,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,True
582,530,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,False
583,530,2020,34.142,17.694,80.092,47.794,68.824,33.714000000000006,78056274322.44008,32972557383.970047,29597034943.650043,31264878630.260048,77191371998.51001,False,True
584,531,2014,37.25,25.384999999999998,73.745,48.0,80.065,49.825,329044965.0,288348631.78999996,281696132.92999995,286384070.28,329044965.0,True,True
585,531,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,False
586,531,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,True
587,531,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,False
588,532,2014,42.7175,22.50875,57.99,59.4325,61.35875,57.07874999999999,25705518488.709995,22653077999.489983,22645335853.04998,22645335853.04998,25843255843.39,True,True
589,532,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,False
590,532,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,True
591,532,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,False
592,533,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,True
593,533,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,False
594,533,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,False
595,533,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,False
596,533,2020,37.25,25.384999999999998,73.745,48.0,80.065,49.825,29233036362.77002,11607927362.240002,10406573998.470007,10518548042.490004,29535442511.96999,False,False
597,534,2014,62.873333333333335,34.656666666666666,66.66666666666667,63.28,64.58,47.303333333333335,16666212.0,16666212.0,16666212.0,16666212.0,16666212.0,True,True
598,534,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,False
599,534,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,False
600,534,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,False
601,534,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,True
602,534,2020,37.25,25.384999999999998,73.745,48.0,80.065,49.825,29233036362.77002,11607927362.240002,10406573998.470007,10518548042.490004,29535442511.96999,False,True
603,535,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,True
604,535,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,False
605,535,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,False
606,535,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,False
607,535,2020,37.25,25.384999999999998,73.745,48.0,80.065,49.825,29233036362.77002,11607927362.240002,10406573998.470007,10518548042.490004,29535442511.96999,False,False
608,536,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,True
609,536,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,False
610,536,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,False
611,536,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,False
612,536,2020,37.25,25.384999999999998,73.745,48.0,80.065,49.825,29233036362.77002,11607927362.240002,10406573998.470007,10518548042.490004,29535442511.96999,False,False
613,537,2014,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,1381725900.7400002,1380273316.3600001,1369907209.99,1369907209.99,1381725900.7400002,True,False
614,537,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,False
615,537,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,False
616,537,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,False
617,537,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,True
618,537,2020,37.25,25.384999999999998,73.745,48.0,80.065,49.825,29233036362.77002,11607927362.240002,10406573998.470007,10518548042.490004,29535442511.96999,False,False
619,538,2014,66.4475,32.14,87.725,60.82249999999999,61.8425,57.9925,67397473.79999998,67397473.79999998,67319330.23999998,67319330.23999998,64440858.04,True,False
620,538,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,True
621,538,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,False
622,538,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,False
623,538,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,False
624,539,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,True
625,539,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,False
626,539,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,False
627,539,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,True
628,539,2020,37.25,25.384999999999998,73.745,48.0,80.065,49.825,29233036362.77002,11607927362.240002,10406573998.470007,10518548042.490004,29535442511.96999,False,True
629,540,2014,65.08588235294118,21.28411764705882,51.07999999999999,47.128235294117644,55.58470588235294,41.67823529411765,9334965497.879995,8224927411.739999,8144580783.6100025,8146613907.160002,8448952869.900002,True,True
630,540,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,True
631,540,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,False
632,540,2018,34.142,17.694,80.092,47.794,68.824,33.714000000000006,36645258732.99,34993246489.94,34336819961.81996,34515008575.00999,28949704432.870007,True,False
633,540,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,True
634,541,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,True
635,541,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,False
636,541,2018,34.142,17.694,80.092,47.794,68.824,33.714000000000006,36645258732.99,34993246489.94,34336819961.81996,34515008575.00999,28949704432.870007,True,False
637,541,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,False
638,542,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,True
639,542,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,False
640,542,2018,34.142,17.694,80.092,47.794,68.824,33.714000000000006,36645258732.99,34993246489.94,34336819961.81996,34515008575.00999,28949704432.870007,True,False
641,543,2014,57.09888888888889,26.886666666666663,42.54666666666667,48.016666666666666,63.92222222222222,50.56333333333333,4669092720.07,4189266163.179999,4189266163.179999,4189266163.179999,4669092720.07,True,True
642,543,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,False
643,543,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,True
644,543,2018,34.142,17.694,80.092,47.794,68.824,33.714000000000006,36645258732.99,34993246489.94,34336819961.81996,34515008575.00999,28949704432.870007,True,False
645,543,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,True
646,544,2014,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,93802841.19999999,90072550.63999999,3200000.0,90072550.63999999,93803970.88,True,True
647,544,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,False
648,544,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,True
649,544,2018,34.142,17.694,80.092,47.794,68.824,33.714000000000006,36645258732.99,34993246489.94,34336819961.81996,34515008575.00999,28949704432.870007,True,False
650,544,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,True
651,544,2020,37.25,25.384999999999998,73.745,48.0,80.065,49.825,29233036362.77002,11607927362.240002,10406573998.470007,10518548042.490004,29535442511.96999,False,False
652,545,2014,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,5970577243.320002,5942743264.170002,5942442854.540003,5942444959.5700035,5799367439.05,True,False
653,545,2016,34.142,17.694,80.092,47.794,68.824,33.714000000000006,2446003128.580003,1527513587.1999996,823908143.71,866239040.0800003,2354583743.8900013,True,True
654,545,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,False
655,545,2018,34.142,17.694,80.092,47.794,68.824,33.714000000000006,36645258732.99,34993246489.94,34336819961.81996,34515008575.00999,28949704432.870007,True,False
656,546,2014,34.142,17.694,80.092,47.794,68.824,33.714000000000006,378427283.24999994,323300045.23,317296555.65,317296555.65,363296403.24999994,True,False
